,,Name,Username,"User Profile","Tweet ID",Retweets,Comments,Favorites,"Is Retweet?",Date,"Tweet Text","Tweet Source","Status URL"
38,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278446879479660545",1,0,4,,"2020-07-01 21:54:23","Tiago Dalvi: https://t.co/bacLyvanzV é uma forma de montar sua vitrine virtual em 3 minutos e depois começar a vender para sua rede.#olisttalks #olist #ecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278446879479660545
39,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278447530406273024",0,0,2,,"2020-07-01 21:56:58","Flavio Dias: O patamar das vendas online vai mudar drasticamente depois do que estamos vivendo agora. Isso não volta mais. Veremos um aumento da demanda e um share maior do digital. Não significa que o offline vá perder espaço.#olisttalks #olist #ecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278447530406273024
40,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278447760518373376",0,0,2,,"2020-07-01 21:57:53","Flavio Dias: Se a venda é ""online ou offline"" vai perder a importância rapidamente.#olisttalks #olist #ecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278447760518373376
41,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278448237033205762",0,0,1,,"2020-07-01 21:59:46","Flavio Dias: Muitos varejistas repõem seu estoque de acordo com o que acham que devem comprar e não com o uso de inteligência artificial.#olisttalks #olist #ecommerce #futurodoecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278448237033205762
42,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278448663505887232",0,0,2,,"2020-07-01 22:01:28","Flavio Dias: Tudo o que se faz no varejo hoje é baseado em dados (data driven). todo mundo deveria estar preocupado com isso e faz diferença no negócio.#olisttalks #olist #ecommerce #futurodoecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278448663505887232
43,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278448877704744960",0,0,0,,"2020-07-01 22:02:19","Tiago Dalvi: Todos serão impactados com as inovações, de uma forma ou de outra. Estamos vendo isso agora. A pandemia nos mostrou a necessidade de acelerar tudo isso.#olisttalks #olist #ecommerce #futurodoecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278448877704744960
44,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278449333663383552",0,0,2,,"2020-07-01 22:04:08","Flavio Dias: No final das contas vc precisa ter uma mentalidade de ser inconformado de como as coisas são. Não importa errar. Erre rápido, erre barato, coloque a coisa para andar e não fique esperando alguém fazer pra vc.#olisttalks #olist #ecommerce #futurodoecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278449333663383552
45,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278449618225856513",0,0,2,,"2020-07-01 22:05:16","Flavio Dias: Estamos vivendo uma época de ouro. Cabe a nós a ter a energia de aproveitar as oportunidades. Agora é botar na cabeça que nunca vamos parar de fazer diferente. O novo hoje amanhã já mudou e vai mudar novamente.#olisttalks #olist #ecommerce #futurodoecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278449618225856513
46,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278449850602979330",0,0,2,,"2020-07-01 22:06:11","Flavio Dias: Faça e não descanse, e seja amanhã melhor do que você foi hoje. #olisttalks #olist #ecommerce #futurodoecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278449850602979330
47,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278450059143774208",0,0,3,,"2020-07-01 22:07:01","Tiago Dalvi: Dá pra fazer, mas vamos precisar evoluir diariamente.#olisttalks #olist #ecommerce #futurodoecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278450059143774208
